,0
1873,52118.227
1874,51901.82
1875,51881.797
1876,51575.598
1877,51548.363
1878,51780.05
1879,52205.14
1880,52171.473
1881,52080.555
1882,51853.26
1883,51673.098
1884,51531.21
1885,51633.6
1886,51816.74
1887,52077.812
1888,52380.23
1889,52624.336
1890,53068.44
1891,53131.86
1892,53268.14
1893,53346.082
1894,53451.39
1895,53417.445
1896,53367.75
1897,53362.777
1898,53521.004
1899,53647.25
1900,53735.777
1901,53843.434
1902,54189.65
1903,54308.363
1904,54345.35
1905,54333.87
1906,54361.266
1907,54303.03
1908,54233.71
1909,54092.688
1910,54008.703
1911,53813.617
1912,53677.9
1913,53467.324
1914,53224.133
1915,52853.49
1916,52448.188
1917,52087.793
1918,52048.785
1919,52424.324
1920,52557.92
1921,52741.066
1922,53037.17
1923,53316.01
1924,53647.51
1925,53656.26
1926,53751.027
1927,53707.098
1928,53750.434
1929,53669.547
1930,53536.918
1931,53411.19
1932,53525.45
1933,53502.926
1934,53066.168
1935,52327.29
1936,52170.18
1937,51909.26
1938,51761.246
1939,51860.04
1940,52084.523
1941,52297.938
1942,52659.805
1943,52731.52
1944,52987.293
1945,53242.164
1946,53673.758
1947,53999.98
1948,54277.73
1949,54313.293
1950,54394.758
1951,54375.035
1952,54314.957
1953,54228.15
1954,54378.605
1955,54658.027
1956,55107.0
1957,55469.668
1958,55726.363
1959,55955.83
1960,56136.152
1961,56159.086
1962,56151.156
1963,55963.895
1964,55662.926
1965,55348.438
1966,55255.273
1967,55176.273
1968,55099.02
1969,55223.82
1970,55259.273
1971,55141.367
1972,54837.094
1973,54232.78
1974,53460.176
1975,53107.047
1976,53930.57
1977,54373.215
1978,54734.29
1979,54778.2
1980,54264.09
1981,53168.293
1982,51928.49
1983,51491.418
1984,51396.082
1985,52186.363
1986,53174.594
1987,54387.293
1988,54927.195
1989,54807.56
1990,54526.824
1991,53629.777
1992,52844.285
1993,52422.73
1994,51981.62
1995,51631.816
1996,51786.645
1997,51916.344
1998,51686.418
1999,50955.508
2000,50256.77
2001,50282.992
2002,50781.883
2003,51121.35
2004,50679.73
2005,50709.56
2006,50923.69
2007,51337.824
2008,51012.945
2009,50804.61
2010,51448.043
2011,51692.176
2012,51758.367
2013,51865.2
2014,52154.977
2015,52346.625
2016,52422.457
2017,52372.51
2018,52230.26
2019,52082.08
2020,52484.547
2021,53165.82
2022,53716.973
2023,53720.254
2024,53598.547
2025,53290.855
2026,53192.88
2027,52184.777
2028,51935.13
2029,51556.945
2030,51005.6
2031,50897.723
2032,51143.42
2033,50985.43
2034,50881.543
2035,50920.363
2036,50960.727
2037,51236.22
2038,51419.7
2039,51618.96
2040,52022.055
2041,52550.74
2042,53093.06
2043,53583.78
2044,53641.156
2045,53038.258
2046,53097.65
2047,53454.367
2048,53809.543
2049,54432.88
2050,55008.066
2051,55216.344
2052,55134.836
2053,54583.746
2054,53935.89
2055,53965.93
2056,54806.855
2057,55553.773
2058,56073.715
2059,56323.637
2060,56547.168
2061,56559.81
2062,56652.957
2063,56818.055
2064,56972.67
2065,57114.695
2066,57205.9
2067,57154.875
2068,57056.684
2069,56720.25
2070,56522.492
2071,56320.11
2072,56261.523
2073,56236.54
2074,56266.805
2075,56118.316
2076,56069.816
2077,55932.777
2078,55948.46
2079,55895.137
2080,55836.83
2081,55657.676
2082,55459.824
2083,54974.07
2084,54450.79
2085,54055.7
2086,54470.49
2087,55186.52
2088,55582.0
2089,55846.08
2090,56055.723
2091,56319.805
2092,56562.074
2093,56595.08
2094,56576.945
2095,56389.527
2096,56128.375
2097,55649.945
2098,54839.234
2099,53810.562
2100,55157.36
2101,55721.227
2102,56169.03
2103,56006.17
2104,55776.223
2105,55421.016
2106,55282.547
2107,55014.953
2108,54645.906
2109,53823.22
2110,53624.492
2111,53035.113
2112,53203.95
2113,53830.41
2114,54902.844
2115,55532.96
2116,55734.99
2117,55816.203
2118,55777.598
2119,55316.574
2120,54651.9
2121,53936.055
2122,53713.066
2123,53726.973
2124,53581.86
2125,53482.203
2126,53306.535
2127,52558.043
2128,52244.043
2129,52301.95
2130,52752.473
2131,52761.73
2132,52865.25
2133,52722.27
2134,52518.14
2135,53087.32
2136,53837.1
2137,54175.332
2138,54201.477
2139,53819.98
2140,53425.383
2141,53032.41
2142,52575.73
2143,52656.613
2144,53004.164
2145,53245.23
2146,53749.17
2147,54096.953
2148,54320.574
2149,55255.773
2150,56196.35
2151,56787.38
2152,57162.414
2153,57402.266
2154,57553.555
2155,57543.906
2156,57440.12
2157,57207.652
2158,57148.62
2159,56950.035
2160,56901.555
2161,56823.47
2162,56870.81
2163,56634.273
2164,56517.03
2165,56277.754
2166,56127.11
2167,55793.188
2168,55564.523
2169,55279.02
2170,55224.77
2171,55036.582
2172,54900.09
2173,54622.89
2174,54499.957
2175,54158.508
2176,53822.914
2177,53457.34
2178,53348.527
2179,52935.855
2180,52585.008
2181,52152.223
2182,51866.64
2183,51466.562
2184,50908.33
2185,50412.69
2186,51064.883
2187,51356.336
2188,51759.453
2189,52242.207
2190,52985.875
2191,53515.285
2192,53817.793
2193,53925.508
2194,53991.113
2195,54280.82
2196,54566.01
2197,54461.84
2198,54236.79
2199,53966.43
2200,53402.137
2201,52977.062
2202,52600.77
2203,53229.844
2204,53762.95
2205,53697.074
2206,53591.68
2207,53462.277
2208,53537.24
2209,53607.906
2210,53676.61
2211,52922.68
2212,52561.25
2213,52822.22
2214,54301.47
2215,55395.152
2216,55826.98
2217,55988.145
2218,56260.53
2219,56228.297
2220,56099.71
2221,56072.777
2222,56111.562
2223,55985.33
2224,55735.695
2225,55232.15
2226,54814.08
2227,54402.945
2228,54042.645
2229,53509.27
2230,53338.41
2231,53566.973
2232,53731.453
2233,53684.746
2234,52606.227
2235,51293.254
2236,51135.484
2237,51081.5
2238,51425.875
2239,50940.02
2240,51147.414
2241,51249.84
2242,51349.176
2243,51655.074
2244,51879.34
2245,51935.723
2246,52560.53
2247,52805.598
2248,52673.918
2249,51583.047
2250,51420.402
2251,52833.03
2252,54168.023
2253,54669.05
2254,54822.83
2255,54452.76
2256,54219.918
2257,54042.07
2258,53652.086
2259,53307.133
2260,53165.684
2261,52694.535
2262,52126.94
2263,51373.47
2264,51636.188
2265,51925.0
2266,52611.652
2267,52624.355
2268,52815.535
2269,53125.098
2270,53271.53
2271,52795.188
2272,52685.773
2273,53589.457
2274,54174.285
2275,54458.895
2276,54297.7
2277,53820.1
2278,52965.88
2279,52515.395
2280,54041.156
2281,54728.008
2282,55162.258
2283,55211.074
2284,54982.56
2285,54559.633
2286,54533.305
2287,54450.5
2288,54626.6
2289,54388.766
2290,54426.883
2291,54624.53
2292,54818.21
2293,54543.77
2294,53842.418
2295,53224.46
2296,52750.13
2297,51622.383
2298,51328.03
2299,50901.285
2300,50785.35
2301,51042.07
2302,51628.68
2303,52026.09
2304,52020.348
2305,51625.207
2306,51472.18
2307,52281.44
2308,52974.516
2309,53247.312
2310,53422.426
2311,53130.91
2312,52765.688
2313,51513.19
2314,50063.664
2315,50394.797
2316,50584.434
2317,50348.33
2318,50662.29
2319,50793.258
2320,50819.973
2321,50695.64
2322,50909.914
2323,51110.023
2324,51262.703
2325,51299.973
2326,51909.15
2327,52481.965
2328,52819.766
2329,52746.12
2330,52820.863
2331,52687.277
2332,52653.18
2333,52286.477
2334,52024.914
2335,51915.914
2336,51834.617
2337,51941.594
2338,52337.703
2339,52835.457
2340,53699.05
2341,54156.84
2342,54386.844
2343,54450.5
2344,53938.652
2345,52563.04
2346,52486.99
2347,52390.53
2348,52279.19
2349,52701.0
2350,53835.285
2351,54223.992
2352,54251.28
2353,54289.742
2354,54222.89
2355,54021.973
2356,53977.816
2357,53849.406
2358,53852.258
2359,53354.414
2360,52659.0
2361,52035.266
2362,52085.242
2363,52214.188
2364,52482.414
2365,53053.96
2366,53439.312
2367,53505.7
2368,53542.08
2369,53429.164
2370,53913.812
2371,53961.77
2372,53741.035
2373,53221.89
2374,53002.305
2375,52943.684
2376,53256.4
2377,54010.848
2378,54750.797
2379,55201.16
2380,55463.723
2381,55546.066
2382,55778.008
2383,55771.65
2384,55711.85
2385,55510.258
2386,55434.016
2387,55229.098
2388,55103.773
2389,54920.45
2390,54948.523
2391,54842.156
2392,54792.965
2393,54701.426
2394,54712.695
2395,54788.688
2396,54867.594
2397,54826.547
2398,54863.375
2399,54849.95
2400,54927.207
2401,55021.684
2402,55236.273
2403,55318.59
2404,55402.805
2405,55380.848
2406,55557.63
2407,55636.71
2408,55745.902
2409,55744.06
2410,55909.45
2411,55869.95
2412,55874.54
2413,55792.688
2414,55904.215
2415,55813.48
2416,55688.27
2417,55498.438
2418,55488.844
2419,55401.89
2420,55357.004
2421,55289.598
2422,55413.875
2423,55407.746
2424,55397.69
2425,55310.066
2426,55262.35
2427,55072.223
2428,54618.816
2429,54556.28
2430,54699.113
2431,54955.17
2432,55115.496
2433,55211.97
2434,55180.227
2435,55143.67
2436,55330.39
2437,55491.145
2438,55685.395
2439,55586.023
2440,55299.727
2441,54918.344
2442,54695.48
2443,54598.492
2444,54422.41
2445,54256.316
2446,54246.215
2447,54151.176
2448,53952.65
2449,53805.312
2450,54025.902
2451,54195.336
2452,54352.176
2453,54526.504
2454,54943.164
2455,55186.938
2456,55314.61
2457,55179.613
2458,55152.117
2459,54956.016
2460,54671.58
2461,54410.28
2462,54570.96
2463,54874.55
2464,55596.617
2465,55866.2
2466,56031.176
2467,55952.625
2468,55904.793
2469,55778.61
2470,55868.61
2471,55900.016
2472,56021.562
2473,56023.414
2474,56176.68
2475,56155.023
2476,56132.965
2477,56011.633
2478,56072.39
2479,55926.1
2480,55840.43
2481,55650.83
2482,55746.64
2483,55670.836
2484,55459.03
2485,55038.465
2486,54772.535
2487,54779.387
2488,54928.184
2489,54992.434
2490,55229.64
2491,55505.695
2492,55713.32
2493,55712.35
2494,55927.562
2495,56116.984
2496,56184.574
2497,56108.867
2498,56101.473
2499,55954.92
2500,55731.93
2501,55378.258
2502,55259.8
2503,55158.207
2504,55171.28
2505,55050.152
2506,55054.062
2507,54928.434
2508,54853.625
2509,54812.047
2510,54854.043
2511,55022.45
2512,55150.293
2513,55133.74
2514,55289.95
2515,55436.848
2516,55525.668
2517,55450.125
2518,55433.668
2519,55336.906
2520,55334.023
2521,55303.633
2522,55588.7
2523,55840.742
2524,56004.504
2525,56055.68
2526,56195.01
2527,56257.98
2528,56296.977
2529,56204.816
2530,56212.977
2531,56010.54
2532,55838.234
2533,55535.703
2534,55438.957
2535,55255.176
2536,55140.73
2537,54934.367
2538,54984.59
2539,54897.17
2540,54833.043
2541,54630.676
2542,54659.77
2543,54482.977
2544,54339.516
2545,54062.926
2546,54036.61
2547,54060.902
2548,53966.746
2549,53731.27
2550,53578.05
2551,53526.55
2552,53331.82
2553,53190.81
2554,53108.375
2555,52822.535
2556,52231.543
2557,51796.387
2558,51894.203
2559,51891.176
2560,51940.43
2561,52202.457
2562,52467.008
2563,52718.95
2564,52511.266
2565,53116.227
2566,53791.98
2567,54314.383
2568,54545.316
2569,54421.133
2570,54600.934
2571,54644.88
2572,54630.445
2573,54614.406
2574,54910.117
2575,55181.0
2576,55395.715
2577,55311.254
2578,55411.484
2579,55515.57
2580,55655.145
2581,55772.664
2582,56091.37
2583,56159.26
2584,56064.016
2585,55791.19
2586,55634.06
2587,55603.496
2588,55597.16
2589,55466.816
2590,55461.14
2591,55441.37
2592,55406.457
2593,55203.465
2594,55225.016
2595,55063.562
2596,54831.383
2597,54638.465
2598,54618.53
2599,54551.06
2600,54416.008
2601,54292.496
2602,54575.152
2603,54797.516
2604,54949.727
2605,54810.883
2606,54792.254
2607,54634.6
2608,54463.08
2609,54326.758
2610,54305.707
2611,54392.242
2612,54642.633
2613,54820.887
2614,55040.1
2615,55174.758
2616,55241.23
2617,55231.758
2618,55258.77
2619,55304.367
2620,55375.203
2621,55151.105
2622,55343.715
2623,55530.984
2624,55711.03
2625,55778.594
2626,56050.324
2627,56131.88
2628,56094.29
2629,55983.223
2630,56188.48
2631,56273.414
2632,56285.68
2633,56266.27
2634,56440.074
2635,56542.887
2636,56540.582
2637,56442.69
2638,56544.242
2639,56508.742
2640,56324.906
2641,55785.49
2642,56008.9
2643,56087.805
2644,55892.34
2645,55350.266
2646,54931.285
2647,54772.797
2648,54305.777
2649,54118.145
2650,54362.58
2651,54933.0
2652,55378.367
2653,55829.62
2654,56395.902
2655,56736.26
2656,56988.01
2657,57083.4
2658,57237.684
2659,57371.94
2660,57441.21
2661,57389.27
2662,57529.844
2663,57530.04
2664,57469.85
2665,57381.887
2666,57420.156
2667,57396.93
2668,57455.883
2669,57364.656
2670,57353.18
2671,57280.7
2672,57182.375
2673,57040.473
2674,57003.98
2675,56919.73
2676,56821.164
2677,56650.605
2678,56590.12
2679,56481.21
2680,56376.87
2681,56227.31
2682,56286.062
2683,56374.39
2684,56469.6
2685,56454.52
2686,56615.25
2687,56627.75
2688,56563.402
2689,56342.46
2690,56188.28
2691,55779.875
2692,55282.434
2693,54751.656
2694,54585.633
2695,54453.355
2696,54196.805
2697,53898.926
2698,53676.6
2699,53537.492
2700,53207.715
2701,52589.27
2702,52288.363
2703,52268.316
2704,52205.152
2705,52548.816
2706,52695.684
2707,53072.31
2708,53509.312
2709,53765.125
2710,54187.28
2711,54564.51
2712,54753.176
2713,54884.242
2714,55169.82
2715,55339.13
2716,55386.047
2717,55349.42
2718,55419.348
2719,55338.258
2720,55087.363
2721,54682.645
2722,54475.79
2723,54370.66
2724,54411.32
2725,54609.043
2726,54984.453
2727,55062.195
2728,55054.39
2729,54996.72
2730,54911.87
2731,54810.707
2732,54830.71
2733,54823.29
2734,54988.527
2735,55083.45
2736,55254.082
2737,55251.72
2738,55395.734
2739,55542.11
2740,55565.5
2741,55490.652
2742,55591.89
2743,55603.906
2744,55464.04
2745,55340.652
2746,55390.008
2747,55368.414
2748,55286.445
2749,55191.81
2750,55266.91
2751,55356.05
2752,55308.246
2753,55076.47
2754,54988.117
2755,54755.74
2756,54867.688
2757,54720.676
2758,54899.656
2759,55169.766
2760,55307.39
2761,55419.715
2762,55751.45
2763,55977.92
2764,55861.188
2765,55163.668
2766,55191.53
2767,55266.97
2768,56082.812
2769,56426.113
2770,56824.812
2771,56920.93
2772,56973.35
2773,56967.227
2774,57139.184
2775,57227.273
2776,57219.875
2777,57146.445
2778,57236.082
2779,57254.89
2780,57162.676
2781,56960.69
2782,56913.41
2783,56722.31
2784,56423.125
2785,56021.516
2786,55829.438
2787,55686.61
2788,55222.156
2789,54548.652
2790,54340.734
2791,54117.793
2792,53567.242
2793,53805.71
2794,54170.39
2795,54432.188
2796,54496.164
2797,54555.344
2798,54805.617
2799,54863.42
2800,54973.31
2801,54894.3
2802,54936.656
2803,54947.723
2804,54651.676
2805,54585.21
2806,54660.633
2807,54780.305
2808,54632.832
2809,54316.855
2810,54848.42
2811,55303.19
2812,55588.934
2813,55744.215
2814,55962.18
2815,55942.03
2816,56021.46
2817,55923.27
2818,56081.465
2819,56321.082
2820,56227.316
2821,55666.13
2822,55133.52
2823,54400.06
2824,54469.645
2825,54569.78
2826,55379.152
2827,55787.395
2828,55888.69
2829,55881.62
2830,56000.47
2831,55837.863
2832,55790.445
2833,55637.156
2834,55897.133
2835,56012.613
2836,55916.25
2837,55700.69
2838,55845.69
2839,55510.016
2840,55041.016
2841,54478.977
2842,54785.38
2843,55108.906
2844,55443.684
2845,55603.78
2846,56010.97
2847,56322.992
2848,56500.637
2849,56630.984
2850,56813.12
2851,56765.633
2852,56753.42
2853,56633.527
2854,56518.07
2855,56225.18
2856,55982.812
2857,55757.86
2858,55645.883
2859,55627.72
2860,55809.883
2861,55947.977
2862,56281.695
2863,56489.035
2864,56616.87
2865,56608.29
2866,56838.125
2867,56990.9
2868,57008.76
2869,56879.715
2870,56931.594
2871,56898.73
2872,56800.293
2873,56607.47
2874,56519.684
2875,56347.336
2876,56100.805
2877,55684.062
2878,55690.258
2879,55480.05
2880,55611.484
2881,55717.383
2882,55938.625
2883,56085.07
2884,56287.28
2885,56255.742
2886,56427.258
2887,56520.848
2888,56574.906
2889,56321.973
2890,56303.758
2891,56285.543
2892,56258.59
2893,56006.273
2894,55841.363
2895,55692.25
2896,55632.39
2897,55670.047
2898,55886.305
2899,55838.32
2900,55687.8
2901,55334.71
2902,55157.3
2903,54571.63
2904,54353.332
2905,54635.83
2906,55057.418
2907,55419.703
2908,55514.48
2909,55288.09
2910,55063.363
2911,55017.38
2912,54927.547
2913,54869.668
2914,55187.598
2915,55660.453
2916,55753.59
2917,55937.254
2918,56240.88
2919,56454.926
2920,56691.914
2921,56797.28
2922,57016.69
2923,57142.773
2924,57201.3
2925,57089.312
2926,57069.414
2927,56833.152
2928,56383.82
2929,56106.254
2930,56014.28
2931,55819.66
2932,55408.586
2933,55162.35
2934,55326.438
2935,55320.96
2936,55036.227
2937,54867.586
2938,55086.71
2939,55358.926
2940,55767.39
2941,55954.547
2942,56189.71
2943,56300.465
2944,56222.15
2945,56192.652
2946,56237.12
2947,56234.4
2948,56641.496
2949,56816.074
2950,57153.02
2951,57287.12
2952,57382.18
2953,57317.105
2954,57260.906
2955,57269.555
2956,57328.96
2957,57330.086
2958,57431.98
2959,57410.79
2960,57326.523
2961,57259.26
2962,57291.152
2963,57225.53
2964,57162.01
2965,57028.5
2966,57015.008
2967,56999.703
2968,56993.117
2969,56940.645
2970,57045.39
2971,57015.61
2972,56970.76
2973,56860.96
2974,56996.176
2975,56975.33
2976,56886.89
2977,56709.492
2978,56721.797
2979,56637.227
2980,56640.008
2981,56492.312
2982,56595.016
2983,56576.39
2984,56557.996
2985,56455.4
2986,56543.55
2987,56438.176
2988,56253.27
2989,56021.97
2990,56004.176
2991,55748.27
2992,55491.73
2993,55131.62
2994,55104.527
2995,55125.977
2996,55089.168
2997,55047.645
2998,55250.61
2999,55468.19
3000,55588.81
3001,55573.57
3002,55518.664
3003,55491.734
3004,55249.543
3005,54937.473
3006,55079.43
3007,55078.438
3008,54685.703
3009,54359.11
3010,54874.81
3011,54906.664
3012,54787.27
3013,54672.04
3014,54975.77
3015,55061.06
3016,55300.066
3017,55405.32
3018,55520.477
3019,55453.453
3020,55296.176
3021,55105.445
3022,55300.816
3023,55385.207
3024,55283.58
3025,54961.766
3026,54326.293
3027,53969.3
3028,54502.25
3029,55043.97
3030,55579.89
3031,55766.797
3032,55861.41
3033,55461.957
3034,55043.688
3035,54484.836
3036,54088.234
3037,53674.145
3038,53851.258
3039,54033.867
3040,54188.508
3041,54258.727
3042,54489.19
3043,54776.934
3044,55040.188
3045,55197.96
3046,55641.547
3047,55793.215
3048,55877.867
3049,55981.58
3050,56220.22
3051,56248.445
3052,56188.984
3053,56148.81
3054,56277.83
3055,56329.906
3056,56360.582
3057,56341.3
3058,56490.137
3059,56644.594
3060,56623.582
3061,56430.18
3062,56372.324
3063,56273.8
3064,56254.566
3065,56170.215
3066,56091.35
3067,55829.223
3068,55483.703
3069,55483.703
3070,55346.105
3071,55229.66
3072,55227.605
3073,55146.617
3074,55532.184
3075,55852.805
3076,56472.7
3077,56719.535
3078,57079.707
3079,57396.227
3080,57615.992
3081,57629.47
3082,57740.457
3083,57599.74
3084,57413.434
3085,57046.64
3086,56926.082
3087,56947.914
3088,57023.45
3089,56696.305
3090,56475.445
3091,56386.133
3092,56390.074
3093,56249.04
3094,56240.023
3095,56173.438
3096,56112.535
3097,56139.285
3098,56505.58
3099,56765.44
3100,57167.48
3101,57258.668
3102,57592.19
3103,57639.508
3104,57616.906
3105,57527.195
3106,57597.24
3107,57391.53
3108,57313.68
3109,57134.35
3110,57130.14
3111,56972.875
3112,56977.29
3113,56940.32
3114,57130.703
3115,57235.285
3116,57352.438
3117,57474.508
3118,57607.22
3119,57658.484
3120,57575.23
3121,57385.42
3122,57306.855
3123,57175.215
3124,57094.125
3125,56926.918
3126,56886.08
3127,56801.97
3128,56877.664
3129,56794.734
3130,56910.137
3131,56973.008
3132,56980.688
3133,56855.227
3134,56828.684
3135,56669.836
3136,56404.434
3137,56000.383
3138,55634.24
3139,55122.414
3140,54691.117
3141,54239.312
3142,53927.984
3143,53186.63
3144,52780.96
3145,52484.617
3146,52258.55
3147,52201.934
3148,52323.434
3149,52659.25
3150,53107.28
3151,53471.758
3152,53479.594
3153,53474.22
3154,53947.953
3155,54774.25
3156,55393.3
3157,55575.992
3158,55881.055
3159,55976.34
3160,55973.168
3161,55799.06
3162,55764.953
3163,55689.016
3164,55593.484
3165,55484.133
3166,55521.207
3167,55463.723
3168,55249.234
3169,54899.508
3170,54572.035
3171,54099.555
3172,53527.996
3173,53161.836
3174,52811.6
3175,52530.89
3176,52458.01
3177,52622.35
3178,53007.605
3179,53419.85
3180,53679.277
3181,53683.91
3182,53429.168
3183,52946.7
3184,52324.086
3185,51812.77
3186,51966.04
3187,52250.57
3188,52569.227
3189,52848.55
3190,53248.695
3191,53461.203
3192,53321.426
3193,53039.848
3194,52982.2
3195,53282.387
3196,53798.676
3197,54222.24
3198,54730.137
3199,55108.234
3200,55180.906
3201,54850.152
3202,54921.527
3203,54977.273
3204,54892.934
3205,54585.777
3206,54190.164
3207,53675.52
3208,53990.09
3209,54326.555
3210,54517.438
3211,54650.734
3212,54749.17
3213,54859.656
3214,55224.082
3215,55681.06
3216,55755.785
3217,55451.836
3218,55037.215
3219,54592.62
3220,54047.914
3221,53371.938
3222,53641.57
3223,54137.348
3224,54446.293
3225,54653.207
3226,54889.68
3227,55046.76
3228,55230.36
3229,55354.613
3230,55582.54
3231,55470.67
3232,55340.316
3233,55492.793
3234,55700.477
3235,55699.145
3236,55607.113
3237,55422.207
3238,55502.594
3239,55528.324
3240,55553.594
3241,55435.844
3242,55434.04
3243,55382.773
3244,55230.965
3245,55048.727
3246,55109.797
3247,54962.875
3248,54622.277
3249,54095.43
3250,53983.992
3251,53999.746
3252,54008.18
3253,53807.543
3254,53622.43
3255,53916.027
3256,53967.81
3257,53794.457
3258,53914.21
3259,54189.977
3260,54200.477
3261,54017.2
3262,53970.703
3263,54228.45
3264,54408.1
3265,54260.758
3266,53871.766
3267,53216.816
3268,52341.047
3269,52148.336
3270,52258.73
3271,52253.73
3272,52239.03
3273,52179.082
3274,52411.574
3275,52566.77
3276,52995.49
3277,53384.355
3278,53566.69
3279,52603.87
3280,52437.7
3281,52378.7
3282,52624.74
3283,52519.715
3284,53093.023
3285,54191.15
3286,54931.805
3287,55323.188
3288,55581.207
3289,55695.03
3290,55735.695
3291,55746.008
3292,55723.547
3293,55322.72
3294,54602.117
3295,54514.87
3296,54525.297
3297,54676.348
3298,54883.434
3299,54914.844
3300,54741.54
3301,54297.445
3302,53521.6
3303,53218.98
3304,53456.152
3305,53239.08
3306,53213.457
3307,53580.99
3308,53990.164
3309,54550.098
3310,55141.82
3311,55961.145
3312,56697.953
3313,57072.47
3314,57303.613
3315,57263.7
3316,57107.81
3317,56822.59
3318,56666.062
3319,56209.45
3320,55716.36
3321,55794.484
3322,56018.69
3323,56030.4
3324,55977.355
3325,55807.863
3326,55741.656
3327,55578.074
3328,55441.742
3329,55254.28
3330,55252.02
3331,55227.56
3332,55143.89
3333,55174.594
3334,55341.727
3335,55520.45
3336,55655.62
3337,55422.05
3338,55050.51
3339,54427.05
3340,53595.33
3341,53927.555
3342,54799.6
3343,55041.895
3344,54763.543
3345,54044.44
3346,54071.902
3347,54364.992
3348,54563.38
3349,54413.742
3350,54335.54
3351,53681.66
3352,53714.65
3353,53141.645
3354,51749.234
3355,51910.22
3356,53079.23
3357,53871.145
3358,54597.094
3359,55254.555
3360,55709.97
3361,55878.254
3362,56208.76
3363,56263.848
3364,56163.76
3365,55954.77
3366,55517.125
3367,54622.543
3368,53830.406
3369,53889.0
3370,54405.63
3371,55082.957
3372,55324.777
3373,55853.414
3374,56157.17
3375,56483.17
3376,56582.6
3377,56338.82
3378,56174.21
3379,55899.98
3380,55626.44
3381,55458.402
3382,55246.23
3383,55123.99
3384,55012.35
3385,55105.508
3386,55392.668
3387,55489.117
3388,55388.96
3389,54978.844
3390,54812.09
3391,54504.29
3392,54309.863
3393,54177.48
3394,54216.54
3395,54329.656
3396,54497.805
3397,54452.523
3398,54405.605
3399,54438.703
3400,54441.027
3401,54380.176
3402,54231.215
3403,54145.99
3404,54310.383
3405,54451.836
3406,54818.992
3407,55080.785
3408,55289.934
3409,55332.48
3410,55455.703
3411,55486.07
3412,55502.605
3413,55515.793
3414,55266.664
3415,54923.504
3416,55137.312
3417,55272.82
3418,55469.914
3419,55651.74
3420,55671.105
3421,55347.21
3422,54783.29
3423,53977.812
3424,52933.48
3425,51863.395
3426,50982.168
3427,50307.227
3428,50170.19
3429,50026.055
3430,50063.977
3431,50196.527
3432,50416.96
3433,50871.004
3434,51234.64
3435,51581.31
3436,51847.383
3437,52038.27
3438,52093.375
3439,52098.957
3440,52014.516
3441,51831.727
3442,51755.094
3443,51741.33
3444,51785.914
3445,51869.027
3446,52126.28
3447,52471.043
3448,52590.605
3449,52636.266
3450,52952.69
3451,53094.54
3452,53008.5
3453,53141.195
3454,53273.89
3455,53175.41
3456,52445.734
3457,51927.45
3458,51846.61
3459,51881.58
3460,52073.77
3461,52324.043
3462,52551.926
3463,52884.03
3464,53663.05
3465,53859.523
3466,53782.8
3467,53180.945
3468,52663.51
3469,52311.008
3470,52447.594
3471,52607.914
3472,52435.47
3473,52548.61
3474,52808.066
3475,53161.914
3476,53517.8
3477,53561.92
3478,53533.45
3479,53165.156
3480,53133.973
3481,53234.17
3482,53992.812
3483,54531.527
3484,54621.902
3485,54645.484
3486,54527.402
3487,54219.137
3488,53740.49
3489,53093.73
3490,52720.25
3491,52686.902
3492,52821.562
3493,52748.53
3494,52937.348
3495,52970.285
3496,53727.98
3497,53937.023
3498,54126.824
3499,54004.695
3500,53725.51
3501,53956.664
3502,54135.137
3503,54060.027
3504,53943.195
3505,53690.668
3506,53347.04
3507,53157.066
3508,53370.105
3509,53262.36
3510,53137.188
3511,53496.887
3512,54161.49
3513,54554.875
3514,54884.348
3515,55078.895
3516,55053.918
3517,54880.63
3518,54409.918
3519,53406.516
3520,51746.58
3521,50178.1
3522,49703.777
3523,49427.004
3524,49406.46
3525,49454.83
3526,49807.344
3527,50066.215
3528,50327.883
3529,50449.273
3530,50816.016
3531,51411.07
3532,51621.434
3533,51643.023
3534,51703.727
3535,51636.367
3536,51595.297
3537,51487.348
3538,51565.22
3539,51722.438
3540,52194.684
3541,52452.57
3542,52695.58
3543,52830.938
3544,53003.652
3545,52941.797
3546,52605.234
3547,52434.434
3548,52715.94
3549,52719.242
3550,52815.863
3551,52990.688
3552,53223.484
3553,53415.8
3554,53480.836
3555,53321.555
3556,53156.883
3557,53072.395
3558,53156.562
3559,53145.254
3560,53078.31
3561,53001.39
3562,53064.06
3563,53062.44
3564,53101.598
3565,52983.324
3566,52929.652
3567,52803.344
3568,52724.82
3569,52620.223
3570,52718.957
3571,52873.316
3572,53196.758
3573,53584.324
3574,54034.637
3575,54368.332
3576,54500.98
3577,54470.125
3578,54586.723
3579,54649.734
3580,54640.94
3581,54541.863
3582,54403.016
3583,54122.86
3584,53888.49
3585,53719.355
3586,53950.93
3587,54247.29
3588,54619.79
3589,54790.336
3590,54976.203
3591,54839.016
3592,54792.758
3593,54396.227
3594,54027.22
3595,54006.617
3596,54190.156
3597,54388.8
3598,54809.44
3599,54929.812
3600,54997.793
3601,54756.484
3602,54288.86
3603,53863.59
3604,53455.137
3605,53229.207
3606,54024.3
3607,54102.863
3608,54082.207
3609,54035.69
3610,54081.598
3611,53951.844
3612,53889.94
3613,53688.895
3614,53334.605
3615,53035.926
3616,52767.62
3617,52470.71
3618,52228.152
3619,51522.035
3620,50221.27
3621,50117.0
